,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
10,5143724,745,retweet,cde5dd02bb83aa3a067086445f7b7caf203d879598fcd863c1f3f3f2bf86369d,"RT @ClareDalyMEP Shameful displays of colonial arrogance towards China should be left in the past. The issue is simple. Do we want to be a vassal of our Atlantic friends, or have peaceful, independent relations with our largest trading partner, which hasn't dropped a bomb on anyone in 40 years? https://t.co/9hfs4CuikR",,1682703262,Twitter,,arrogance atlantic bomb china colonial displays dropped friends independent issue largest left partner past peaceful relations rt shameful simple trading vassal years,22,labor_and_migration,,1622,23,supportive,supportive,1
11,2171735,745,retweet,8726264de255a7850155b1559675bb7d664d0dc2ce67b40ada4a47c7b409a425,"RT @NiMingda_GG Any country that plays on both sides of the U.S. - China rivalry should remember this: Standing on two boats moving in the opposite direction is a balls breaking exercise. Pick a side or be completely *neutral. *(If you hosts U.S. military bases/personnel, you're not neutral).",,1680456387,Twitter,,balls bases boats breaking china completely country direction exercise hosts military moving neutral neutral opposite personnel pick plays remember rivalry rt side sides standing,24,labor_and_migration,,87,23,opposing,neutral,1
12,4543335,745,retweet,4b4d811318b6be4e06a65fd630de3de2e9ece530b142faf3a61334adc6ad52f6,"RT @ricwe123 The deepening divide between the ""developed"" western countries and the rest of the world is not about China's rise. That is just bullshit! It is simply an echo of colonial era attitudes about ""civilization"", ""values"" and racial superiority.... https://t.co/qDTDOdyaAz",,1672870480,Twitter,,attitudes bullshit china civilization colonial countries deepening developed divide echo era racial rest rise rt simply superiority values western world,20,labor_and_migration,,12,23,supportive,,0
13,6519640,745,retweet,179c26657537217c8fea17b24941e217b017520fe9d0870ed3d9434e1843ce2c,"RT @BenjaminNorton China has said for many years that Guo Wengui is a criminal. He's a fugitive who fled to the US after facing many charges But US state media propaganda portrayed Guo as a brave anti-Xi dissident, implying the charges against him were politically motivated https://t.co/Y6WBskB4Tq",,1678979590,Twitter,,anti brave charges charges china criminal dissident facing fled fugitive guo guo implying media motivated politically portrayed propaganda rt state wengui xi years,23,labor_and_migration,,18,23,opposing,,0
14,4169950,298498,retweet,3a84b205ad63a5c189b671af5dcdff7640aba7b49c5d9191f52d1e5d534c2926,RT @RebeccaYChan Yankees squat all over Asia to surround China in order to impose White Supremacist domination on 1.4 billion Chinese people. The Americans market their white supremacy under “freedom and democracy”. But we see them for the white supremacists that are and have always been.,,1682771336,Twitter,,americans asia billion china chinese democracy domination freedom impose market order people rt squat supremacist supremacists supremacy surround white white white yankees,22,labor_and_migration,,94,8,supportive,,0
15,4573372,298498,retweet,b72b83fea3f9441a50467d2ba93a72821448d4758c5353b4693f34926421bffd,"RT @NiMingda_GG 1/ The Australian government & media is deceiving the public about the true purpose of AUKUS. The military pact is sold to the public as necessary to defend against a ""growing Chinese threat"". In reality, it's meant to assist the U.S. in future offensive wars against China.",,1678971047,Twitter,,assist aukus australian china chinese deceiving defend future government growing meant media military offensive pact public public purpose reality rt sold threat true wars,24,labor_and_migration,,241,8,opposing,,0
16,2007978,8456,retweet,f498a10012e1cfb64d01c2c541ae2ba58710493a806da13f1207f122074289d4,"RT @Kanthan2030 Uyghurs are less than 0.1% of China’s population. There’s no need for the Chinese government to harass them. However, it also shows how foreign subversion can create massive instability and worldwide propaganda using 1% of 0.1%. The US efforts failed spectacularly but still… https://t.co/RxqXVkASMq",,1686806314,Twitter,,china chinese create efforts failed foreign government harass instability massive population propaganda rt shows spectacularly subversion uyghurs worldwide,18,labor_and_migration,,205,31,neutral,opposing,1
17,2421129,8456,retweet,cde5dd02bb83aa3a067086445f7b7caf203d879598fcd863c1f3f3f2bf86369d,"RT @ClareDalyMEP Shameful displays of colonial arrogance towards China should be left in the past. The issue is simple. Do we want to be a vassal of our Atlantic friends, or have peaceful, independent relations with our largest trading partner, which hasn't dropped a bomb on anyone in 40 years? https://t.co/9hfs4CuikR",,1682805362,Twitter,,arrogance atlantic bomb china colonial displays dropped friends independent issue largest left partner past peaceful relations rt shameful simple trading vassal years,22,labor_and_migration,,1622,31,supportive,supportive,1
18,4822235,8456,retweet,a438863b371278900bdd016d00b8fd241064a8f0af06d02a6e6cd1beeec0c8ac,RT @wallacemick We had a very good meeting today in Beijing with the European Affairs International Department Central Committee CPC - The #EU needs to develop an Independent approach to #China that best serves the interests of the people of Europe and China... https://t.co/3bmnKoiz6U,,1680537065,Twitter,,affairs approach beijing central china china committee cpc department develop europe european good independent interests international meeting people rt serves today,21,labor_and_migration,,221,31,supportive,,0
19,3995172,8456,retweet,a438863b371278900bdd016d00b8fd241064a8f0af06d02a6e6cd1beeec0c8ac,RT @wallacemick We had a very good meeting today in Beijing with the European Affairs International Department Central Committee CPC - The #EU needs to develop an Independent approach to #China that best serves the interests of the people of Europe and China... https://t.co/3bmnKoiz6U,,1681376007,Twitter,,affairs approach beijing central china china committee cpc department develop europe european good independent interests international meeting people rt serves today,21,labor_and_migration,,221,31,supportive,,0
20,6466324,8456,retweet,196a7c240f0dc39d7280e26b237b4e305853e52278ada49000efdc91379859dc,"RT @RichardJBardon Haha, no. Taiwan has no ""sovereign territory"" because it is universally legally recognised (including by the US & its own government) as part of China. Nor can the US claim transit rights contingent to a treaty (UNCLOS) it has not ratified. Go back to school.",,1686019555,Twitter,,back china claim contingent government haha including legally part ratified recognised rights rt school sovereign taiwan territory transit treaty unclos universally,21,labor_and_migration,,246,31,opposing,,0
21,5695213,8456,retweet,a11997afedd056a4d351ecb5dfc78b464bbdcd63ca6daca894b8418e48da7575,RT @ShangguanJiewen The failure of western experts. #1: Chinese rate their democratic system higher than their global peers rate their own. (fact) #2: Western experts (opinions) Western experts fail to grasp the obvious: Chinese style democracy is favored by Chinese nationals. #China #democracy https://t.co/EttL17u5uh,,1676785393,Twitter,,china chinese chinese chinese democracy democracy democratic experts experts experts fact fail failure favored global grasp higher nationals obvious opinions peers rate rate rt style system western western western,29,labor_and_migration,,35,31,supportive,,0
22,6226058,8456,retweet,1278d309a7226629f226b38dc0f040dd015260611fd1db0171fbd34393a56811,"RT @globaltimesnews The Communist Party of China is from within the population. They would adjust exactly according to the needs of the people, Palestinian Ambassador to China told GT. He said that China has a kind of dynamic interaction democracy, which reaches to the top level of leadership. https://t.co/qOkSdH2K5F",,1677909930,Twitter,,adjust ambassador china china china communist democracy dynamic gt interaction kind leadership level palestinian party people population reaches rt told top,21,labor_and_migration,,15,31,supportive,,0
23,6398150,8456,retweet,b3b4503248bb57345a6de051f4eeb6eb5c76c499d31d969c8163759a72c6564a,"RT @caitoz @T_connifer That ""rhetoric"" is good and appropriate, because it talks about the way things actually are and not the way they would be in some fairy fantasy land. Demanding China and Russia accept aggressions from the US that the US would never accept from them is just vapid bootlicking.",,1685935025,Twitter,,accept accept aggressions bootlicking china demanding fairy fantasy good land rhetoric rt russia talks things vapid,16,labor_and_migration,defense_and_military,13,31,opposing,,0
24,7036464,64526,retweet,1124010da7a3586f960c81825f95f16075b4ff54882b173efa6e58b4bfdbc207,RT @JohnBasham BREAKING: Massive Lines Of Military Aged Men From #China Are Lining Up In #Panama Headed For The #UnitedStates Open Southern Border! This Is An #Invasion That Neither Governor's Or The President Is Stopping! https://t.co/p5UkJrSwzk,,1681702405,Twitter,,aged border breaking china governor headed invasion lines lining massive men military open panama president rt southern stopping,18,labor_and_migration,,1796,7,opposing,,0
25,4536041,28933,retweet,a438863b371278900bdd016d00b8fd241064a8f0af06d02a6e6cd1beeec0c8ac,RT @wallacemick We had a very good meeting today in Beijing with the European Affairs International Department Central Committee CPC - The #EU needs to develop an Independent approach to #China that best serves the interests of the people of Europe and China... https://t.co/3bmnKoiz6U,,1680545156,Twitter,,affairs approach beijing central china china committee cpc department develop europe european good independent interests international meeting people rt serves today,21,labor_and_migration,,221,16,supportive,,0
26,1598251,28933,retweet,ce2a6f084fd2649a05bf578e2208c049e52b2b2fa9e7f9350ccdec1c57de535f,RT @GarlandNixon Do you find it strange that United States has drawn red lines on the borders of Russia and China and referred to those nations as aggressors?,,1677755525,Twitter,,aggressors borders china drawn find lines nations red referred rt russia states strange united,14,labor_and_migration,,41,16,opposing,supportive,1
27,5040147,110157,retweet,f498a10012e1cfb64d01c2c541ae2ba58710493a806da13f1207f122074289d4,"RT @Kanthan2030 Uyghurs are less than 0.1% of China’s population. There’s no need for the Chinese government to harass them. However, it also shows how foreign subversion can create massive instability and worldwide propaganda using 1% of 0.1%. The US efforts failed spectacularly but still… https://t.co/RxqXVkASMq",,1686730390,Twitter,,china chinese create efforts failed foreign government harass instability massive population propaganda rt shows spectacularly subversion uyghurs worldwide,18,labor_and_migration,,205,12,neutral,opposing,1
28,4693244,110157,retweet,cde5dd02bb83aa3a067086445f7b7caf203d879598fcd863c1f3f3f2bf86369d,"RT @ClareDalyMEP Shameful displays of colonial arrogance towards China should be left in the past. The issue is simple. Do we want to be a vassal of our Atlantic friends, or have peaceful, independent relations with our largest trading partner, which hasn't dropped a bomb on anyone in 40 years? https://t.co/9hfs4CuikR",,1682692413,Twitter,,arrogance atlantic bomb china colonial displays dropped friends independent issue largest left partner past peaceful relations rt shameful simple trading vassal years,22,labor_and_migration,,1622,12,supportive,supportive,1
29,457879,110157,retweet,b72b83fea3f9441a50467d2ba93a72821448d4758c5353b4693f34926421bffd,"RT @NiMingda_GG 1/ The Australian government & media is deceiving the public about the true purpose of AUKUS. The military pact is sold to the public as necessary to defend against a ""growing Chinese threat"". In reality, it's meant to assist the U.S. in future offensive wars against China.",,1679002049,Twitter,,assist aukus australian china chinese deceiving defend future government growing meant media military offensive pact public public purpose reality rt sold threat true wars,24,labor_and_migration,,241,12,opposing,,0
30,4152283,110157,retweet,4b4d811318b6be4e06a65fd630de3de2e9ece530b142faf3a61334adc6ad52f6,"RT @ricwe123 The deepening divide between the ""developed"" western countries and the rest of the world is not about China's rise. That is just bullshit! It is simply an echo of colonial era attitudes about ""civilization"", ""values"" and racial superiority.... https://t.co/qDTDOdyaAz",,1672867085,Twitter,,attitudes bullshit china civilization colonial countries deepening developed divide echo era racial rest rise rt simply superiority values western world,20,labor_and_migration,,12,12,supportive,,0
31,5288929,149762,retweet,9ca7b906ebf7db755f6cd11e36782d2404b83c3ae733a5bcddc31c795314e6ad,"RT @RonnyJacksonTX The Global Pandemic Treaty would SURRENDER America’s sovereignty to the WHO. The WHO is ANTI-AMERICAN to its core, and it was 100% complicit in helping China COVER UP the origins of COVID. We will STOP any tax dollars from funding this. This treaty MUST be rejected at all costs!",,1678043713,Twitter,,100 america american anti china complicit core costs cover covid dollars funding global helping origins pandemic rejected rt sovereignty stop surrender tax treaty treaty,24,labor_and_migration,,958,10,opposing,,0
32,5321988,277949,retweet,15717ff88ec976afd33a746eec3a5cfffd55fbe1bc12214fe26e9d542d9175b1,"RT @Kanthan2030 The impressive ""China Model"" that emerged as the clear winner in the last 20 years.👇 Western neoliberalism has languished. And they have no explanation other than crying, ""But we have freedom and democracy."" The fake logic here is, of course, that somehow freedom and democracy… https://t.co/B9oSyRoaN2",,1682256974,Twitter,,china clear crying democracy democracy emerged explanation fake freedom freedom impressive languished logic model neoliberalism rt western winner years,19,labor_and_migration,,607,13,supportive,,0
33,3702686,277949,retweet,f498a10012e1cfb64d01c2c541ae2ba58710493a806da13f1207f122074289d4,"RT @Kanthan2030 Uyghurs are less than 0.1% of China’s population. There’s no need for the Chinese government to harass them. However, it also shows how foreign subversion can create massive instability and worldwide propaganda using 1% of 0.1%. The US efforts failed spectacularly but still… https://t.co/RxqXVkASMq",,1686729093,Twitter,,china chinese create efforts failed foreign government harass instability massive population propaganda rt shows spectacularly subversion uyghurs worldwide,18,labor_and_migration,,205,13,neutral,opposing,1
34,5336223,277949,retweet,cde5dd02bb83aa3a067086445f7b7caf203d879598fcd863c1f3f3f2bf86369d,"RT @ClareDalyMEP Shameful displays of colonial arrogance towards China should be left in the past. The issue is simple. Do we want to be a vassal of our Atlantic friends, or have peaceful, independent relations with our largest trading partner, which hasn't dropped a bomb on anyone in 40 years? https://t.co/9hfs4CuikR",,1682761756,Twitter,,arrogance atlantic bomb china colonial displays dropped friends independent issue largest left partner past peaceful relations rt shameful simple trading vassal years,22,labor_and_migration,,1622,13,supportive,supportive,1
35,5401315,277949,retweet,3c86fee631afae398099ccb69da1bc1e1d1e1bad6c0b4d1efd75092acf266481,RT @RealPepeEscobar European clowns landing in China will be politely dismissed - at best. Zero sovereignty = zero respect. With business CEOs is another story: both sides will talk business. With priorities set by Beijing.,,1680718090,Twitter,,beijing business business ceos china clowns dismissed european landing politely priorities respect rt set sides sovereignty story talk zero zero,20,labor_and_migration,,128,13,neutral,,0
36,2635084,98802,retweet,d8131ef462422e383a4ee90317ab21cf535239df597cc41cc2801d68b45ea9b9,RT @reneeAZpatriot4 Homeland Security Committee Chairman said that China is likely sending military personnel into the US across the southern border Why is Biden Ignoring the Chinese Invasion? As many as 400K military-aged Chinese nationals have entered since he took office https://t.co/ZJXoC15S79,,1687004207,Twitter,,400k aged biden border chairman china chinese chinese committee entered homeland ignoring invasion military military nationals office personnel rt security sending southern,22,labor_and_migration,,2808,7,opposing,,0
37,5579239,47061,retweet,ed52fd6e77b3803cfd7647f0d85c0a424caaf53b6d1264484719670d0ff42020,"RT @AndyBxxx #HongKong had a short blip in history where it was taken over by drug cartel, colonialist thieves who treated you like animals. You are Chinese. Hong Kong is part of China. The UK / West doesn’t care about you except as a pawn. Stop fantasizing and accept the reality.",,1685171442,Twitter,,accept animals blip care cartel china chinese colonialist doesn drug fantasizing history hong kong part pawn reality rt short stop thieves treated uk west,24,labor_and_migration,,42,14,supportive,,0
38,4406827,47061,retweet,b72b83fea3f9441a50467d2ba93a72821448d4758c5353b4693f34926421bffd,"RT @NiMingda_GG 1/ The Australian government & media is deceiving the public about the true purpose of AUKUS. The military pact is sold to the public as necessary to defend against a ""growing Chinese threat"". In reality, it's meant to assist the U.S. in future offensive wars against China.",,1678936694,Twitter,,assist aukus australian china chinese deceiving defend future government growing meant media military offensive pact public public purpose reality rt sold threat true wars,24,labor_and_migration,,241,14,opposing,,0
39,4949794,47061,retweet,ce2a6f084fd2649a05bf578e2208c049e52b2b2fa9e7f9350ccdec1c57de535f,RT @GarlandNixon Do you find it strange that United States has drawn red lines on the borders of Russia and China and referred to those nations as aggressors?,,1677712568,Twitter,,aggressors borders china drawn find lines nations red referred rt russia states strange united,14,labor_and_migration,,41,14,opposing,supportive,1
40,5187488,2240,retweet,28ab91eaef4806265cddfeed58024d71f594bbd6a351a2e4b3333911a95de5a6,"RT @RichardSHeggie 5 years of relentless anti- China propaganda, engineered by the US govt, US military, CIA & weapons companies has successfully entrenched increased negativity from OZ people to China. Sad & false - but also socially devastating & cataclysmically dangerous. https://t.co/zRSyPUh1JW",,1687417702,Twitter,,anti cataclysmically china china cia companies dangerous devastating engineered entrenched false govt increased military negativity oz people propaganda relentless rt sad socially successfully weapons years,25,labor_and_migration,,97,11,supportive,,0
41,5043630,200106,retweet,15717ff88ec976afd33a746eec3a5cfffd55fbe1bc12214fe26e9d542d9175b1,"RT @Kanthan2030 The impressive ""China Model"" that emerged as the clear winner in the last 20 years.👇 Western neoliberalism has languished. And they have no explanation other than crying, ""But we have freedom and democracy."" The fake logic here is, of course, that somehow freedom and democracy… https://t.co/B9oSyRoaN2",,1682249901,Twitter,,china clear crying democracy democracy emerged explanation fake freedom freedom impressive languished logic model neoliberalism rt western winner years,19,labor_and_migration,,607,10,supportive,,0
42,6321450,200106,retweet,f498a10012e1cfb64d01c2c541ae2ba58710493a806da13f1207f122074289d4,"RT @Kanthan2030 Uyghurs are less than 0.1% of China’s population. There’s no need for the Chinese government to harass them. However, it also shows how foreign subversion can create massive instability and worldwide propaganda using 1% of 0.1%. The US efforts failed spectacularly but still… https://t.co/RxqXVkASMq",,1686738966,Twitter,,china chinese create efforts failed foreign government harass instability massive population propaganda rt shows spectacularly subversion uyghurs worldwide,18,labor_and_migration,,205,10,neutral,opposing,1
43,2033855,200106,retweet,3c86fee631afae398099ccb69da1bc1e1d1e1bad6c0b4d1efd75092acf266481,RT @RealPepeEscobar European clowns landing in China will be politely dismissed - at best. Zero sovereignty = zero respect. With business CEOs is another story: both sides will talk business. With priorities set by Beijing.,,1680723232,Twitter,,beijing business business ceos china clowns dismissed european landing politely priorities respect rt set sides sovereignty story talk zero zero,20,labor_and_migration,,128,10,neutral,,0
44,2977093,200106,retweet,b72b83fea3f9441a50467d2ba93a72821448d4758c5353b4693f34926421bffd,"RT @NiMingda_GG 1/ The Australian government & media is deceiving the public about the true purpose of AUKUS. The military pact is sold to the public as necessary to defend against a ""growing Chinese threat"". In reality, it's meant to assist the U.S. in future offensive wars against China.",,1678987416,Twitter,,assist aukus australian china chinese deceiving defend future government growing meant media military offensive pact public public purpose reality rt sold threat true wars,24,labor_and_migration,,241,10,opposing,,0
45,1938493,200106,retweet,28ab91eaef4806265cddfeed58024d71f594bbd6a351a2e4b3333911a95de5a6,"RT @RichardSHeggie 5 years of relentless anti- China propaganda, engineered by the US govt, US military, CIA & weapons companies has successfully entrenched increased negativity from OZ people to China. Sad & false - but also socially devastating & cataclysmically dangerous. https://t.co/zRSyPUh1JW",,1687330708,Twitter,,anti cataclysmically china china cia companies dangerous devastating engineered entrenched false govt increased military negativity oz people propaganda relentless rt sad socially successfully weapons years,25,labor_and_migration,,97,10,supportive,,0
46,313628,66991,retweet,cde5dd02bb83aa3a067086445f7b7caf203d879598fcd863c1f3f3f2bf86369d,"RT @ClareDalyMEP Shameful displays of colonial arrogance towards China should be left in the past. The issue is simple. Do we want to be a vassal of our Atlantic friends, or have peaceful, independent relations with our largest trading partner, which hasn't dropped a bomb on anyone in 40 years? https://t.co/9hfs4CuikR",,1682691396,Twitter,,arrogance atlantic bomb china colonial displays dropped friends independent issue largest left partner past peaceful relations rt shameful simple trading vassal years,22,labor_and_migration,,1622,8,supportive,supportive,1
47,3090994,9525,retweet,f498a10012e1cfb64d01c2c541ae2ba58710493a806da13f1207f122074289d4,"RT @Kanthan2030 Uyghurs are less than 0.1% of China’s population. There’s no need for the Chinese government to harass them. However, it also shows how foreign subversion can create massive instability and worldwide propaganda using 1% of 0.1%. The US efforts failed spectacularly but still… https://t.co/RxqXVkASMq",,1686743441,Twitter,,china chinese create efforts failed foreign government harass instability massive population propaganda rt shows spectacularly subversion uyghurs worldwide,18,labor_and_migration,,205,12,neutral,opposing,1
48,5422175,9525,retweet,cde5dd02bb83aa3a067086445f7b7caf203d879598fcd863c1f3f3f2bf86369d,"RT @ClareDalyMEP Shameful displays of colonial arrogance towards China should be left in the past. The issue is simple. Do we want to be a vassal of our Atlantic friends, or have peaceful, independent relations with our largest trading partner, which hasn't dropped a bomb on anyone in 40 years? https://t.co/9hfs4CuikR",,1682694462,Twitter,,arrogance atlantic bomb china colonial displays dropped friends independent issue largest left partner past peaceful relations rt shameful simple trading vassal years,22,labor_and_migration,,1622,12,supportive,supportive,1
49,5890379,9525,retweet,a438863b371278900bdd016d00b8fd241064a8f0af06d02a6e6cd1beeec0c8ac,RT @wallacemick We had a very good meeting today in Beijing with the European Affairs International Department Central Committee CPC - The #EU needs to develop an Independent approach to #China that best serves the interests of the people of Europe and China... https://t.co/3bmnKoiz6U,,1680561214,Twitter,,affairs approach beijing central china china committee cpc department develop europe european good independent interests international meeting people rt serves today,21,labor_and_migration,,221,12,supportive,,0
50,7139355,222413,retweet,cde5dd02bb83aa3a067086445f7b7caf203d879598fcd863c1f3f3f2bf86369d,"RT @ClareDalyMEP Shameful displays of colonial arrogance towards China should be left in the past. The issue is simple. Do we want to be a vassal of our Atlantic friends, or have peaceful, independent relations with our largest trading partner, which hasn't dropped a bomb on anyone in 40 years? https://t.co/9hfs4CuikR",,1682685970,Twitter,,arrogance atlantic bomb china colonial displays dropped friends independent issue largest left partner past peaceful relations rt shameful simple trading vassal years,22,labor_and_migration,,1622,5,supportive,supportive,1
51,3788519,222413,retweet,1eeb88655abc6024b164bc47f9957f2ce7f420e2a82a12014eeca85bfe80c861,"RT @Bevin83994661 One of the most laughable arguments advanced by the US is that ""China claims islets in the South China Sea TOO FAR from China's mainland to be valid"". The US treats the Pacific Ocean as if it's an American lake!",,1681747411,Twitter,,advanced american arguments china china china claims islets lake laughable mainland ocean pacific rt sea south treats valid,18,labor_and_migration,,80,5,supportive,,0
52,808472,4027,retweet,f498a10012e1cfb64d01c2c541ae2ba58710493a806da13f1207f122074289d4,"RT @Kanthan2030 Uyghurs are less than 0.1% of China’s population. There’s no need for the Chinese government to harass them. However, it also shows how foreign subversion can create massive instability and worldwide propaganda using 1% of 0.1%. The US efforts failed spectacularly but still… https://t.co/RxqXVkASMq",,1686765655,Twitter,,china chinese create efforts failed foreign government harass instability massive population propaganda rt shows spectacularly subversion uyghurs worldwide,18,labor_and_migration,,205,8,neutral,opposing,1
53,3403060,4027,retweet,196a7c240f0dc39d7280e26b237b4e305853e52278ada49000efdc91379859dc,"RT @RichardJBardon Haha, no. Taiwan has no ""sovereign territory"" because it is universally legally recognised (including by the US & its own government) as part of China. Nor can the US claim transit rights contingent to a treaty (UNCLOS) it has not ratified. Go back to school.",,1686096257,Twitter,,back china claim contingent government haha including legally part ratified recognised rights rt school sovereign taiwan territory transit treaty unclos universally,21,labor_and_migration,,246,8,opposing,,0
54,1684208,196774,retweet,cde5dd02bb83aa3a067086445f7b7caf203d879598fcd863c1f3f3f2bf86369d,"RT @ClareDalyMEP Shameful displays of colonial arrogance towards China should be left in the past. The issue is simple. Do we want to be a vassal of our Atlantic friends, or have peaceful, independent relations with our largest trading partner, which hasn't dropped a bomb on anyone in 40 years? https://t.co/9hfs4CuikR",,1683881979,Twitter,,arrogance atlantic bomb china colonial displays dropped friends independent issue largest left partner past peaceful relations rt shameful simple trading vassal years,22,labor_and_migration,,1622,5,supportive,supportive,1
55,4623668,196774,retweet,196a7c240f0dc39d7280e26b237b4e305853e52278ada49000efdc91379859dc,"RT @RichardJBardon Haha, no. Taiwan has no ""sovereign territory"" because it is universally legally recognised (including by the US & its own government) as part of China. Nor can the US claim transit rights contingent to a treaty (UNCLOS) it has not ratified. Go back to school.",,1686013973,Twitter,,back china claim contingent government haha including legally part ratified recognised rights rt school sovereign taiwan territory transit treaty unclos universally,21,labor_and_migration,,246,5,opposing,,0
56,4871557,196774,retweet,b72b83fea3f9441a50467d2ba93a72821448d4758c5353b4693f34926421bffd,"RT @NiMingda_GG 1/ The Australian government & media is deceiving the public about the true purpose of AUKUS. The military pact is sold to the public as necessary to defend against a ""growing Chinese threat"". In reality, it's meant to assist the U.S. in future offensive wars against China.",,1678962960,Twitter,,assist aukus australian china chinese deceiving defend future government growing meant media military offensive pact public public purpose reality rt sold threat true wars,24,labor_and_migration,,241,5,opposing,,0
