,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
10,1870217,431286,retweet,81f34083069af053838aed59a8a414d2cd696ae97656892795f9afab8d9f4e64,RT @KariLake Life is no longer safe down at our border The cartels are firmly in control. Not just in Mexico but in Arizona as well. That's why my top issue is to make sure that we secure our Border. And that's why the corrupt political machine is trying so hard to stop me. https://t.co/sIzjuBzJ6V,,1678325401,Twitter,,arizona border border cartels control corrupt firmly hard issue life longer machine make mexico political rt safe secure stop top,20,crime,,1354,5,opposing,,0
11,853144,55355,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677018096,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,5,opposing,,0
12,1549799,55355,retweet,7ea72e5f0d77246cf31ca54b3eb6f1f8207b94fdebeea68eb223b81b3f6bfcef,"RT @DonaldJTrumpJr Our corrupt elites aren't threatened by violent criminals on the streets because all of them have private security. They don't care if normal people are being terrorized. But they are threatened by Trump, which is why they're willing to turn us into a Banana Republic to stop him!",,1680220088,Twitter,,banana care corrupt criminals elites normal people private republic rt security stop streets terrorized threatened threatened trump turn violent,19,crime,,1433,5,opposing,,0
13,4573124,55355,retweet,fb5520e3a54da92c56f0f88213e22ff9d147fab340729d86c7bd00f2086673e0,"RT @VigilantFox .@TuckerCarlson Reveals How the Government INTRUDED On His Signal Account to Foil Interview ""I was working on it [an interview with Putin before the war], and they broke into my text messages. The NSA broke into my Signal account,"" disclosed @TuckerCarlson. ""I was intimidated.… https://t.co/8werBOnjfc",,1683390132,Twitter,,account account broke broke disclosed foil government interview interview intimidated intruded messages nsa putin reveals rt signal signal text war working,21,crime,,1950,5,opposing,opposing,1
14,1932940,149487,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677026657,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,5,opposing,,0
15,2309792,149487,retweet,4b2a15ea146ed14eee192421c15875d2fbdd45dc2772408a01fc60bcac3ef32c,"RT @chrissaccoccia1 COPS SWARMED my house and car trying to STOP ME from coming to Toronto. Even the airport said ""my passport is too damaged to fly"" but WE MADE IT. Toronto Feb 18 queens park. #reuniteontario #justsayno #unitednoncompliance CANT STOP US https://t.co/Pd5JhczQze",,1676318568,Twitter,,airport car coming cops damaged feb fly house made park passport queens rt stop stop swarmed toronto toronto,18,crime,domestic_political_issues,479,5,opposing,,0
16,2156075,149487,retweet,913517b9b9ab9a590b5450e8782ee3184fd5534b6bedd3dd8f7c7d51dae0f489,"RT @DarrenJBeattie The Saudis know how to deal with this problem, just like the Chinese know how to deal with the element looting walgreens and cvs America has all of the disadvantages of a dictatorship with none of the advantages Even pyongyang is clean",,1682955865,Twitter,,advantages america chinese clean cvs deal deal dictatorship disadvantages element looting problem pyongyang rt saudis walgreens,16,crime,,89,5,opposing,opposing,1
17,6510191,30574,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677012471,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,5,opposing,,0
18,5265463,30574,retweet,fb5520e3a54da92c56f0f88213e22ff9d147fab340729d86c7bd00f2086673e0,"RT @VigilantFox .@TuckerCarlson Reveals How the Government INTRUDED On His Signal Account to Foil Interview ""I was working on it [an interview with Putin before the war], and they broke into my text messages. The NSA broke into my Signal account,"" disclosed @TuckerCarlson. ""I was intimidated.… https://t.co/8werBOnjfc",,1683386644,Twitter,,account account broke broke disclosed foil government interview interview intimidated intruded messages nsa putin reveals rt signal signal text war working,21,crime,,1950,5,opposing,opposing,1
19,5509654,30574,retweet,eaa54ade587c93adb6fadd0780aadd00ec068e66430b1f46a22efd3a2ec3633b,RT @RealAndyLeeShow Massive. “Criminal complaints filed were unsealed today in federal court charging 44 defendants with crimes related to efforts by the national police of the People’s Republic of China – the Ministry of Public Security – to harass Chinese nationals residing in the United States.”,,1681755266,Twitter,,charging china chinese complaints court crimes criminal defendants efforts federal filed harass massive ministry national nationals people police public related republic residing rt security states today united unsealed,28,crime,,356,5,opposing,,0
20,4184149,30574,retweet,76397665f06537de7badf3d295094f6ffa920db50196751784eac7d4e53cf5ce,"RT @RealAndyLeeShow Yes, the “110 Stations” (also known as our Chinese police stations) totally just look like innocent passport offices in this promotion video, and not at all like a military operation. “We will resolutely crack down on illegal and criminal activities involving overseas Chinese.” https://t.co/TtfzkAQix0",,1687110137,Twitter,,110 activities chinese chinese crack criminal illegal innocent involving military offices operation overseas passport police promotion resolutely rt stations stations totally video,22,crime,,437,5,opposing,,0
21,4241510,30574,retweet,9767fa6d24cc8d014ad5028d659d93a3787283769050f2daea795e0f96bcd7ec,RT @RealAndyLeeShow This is you promoting one of the Chinese police stations currently under RCMP investigation for threatening and intimidating Chinese-Canadian citizens in Quebec. Glad to see you are all over it. 📸 from @Panopticonomy https://t.co/zCRjn5JrQs,,1678479485,Twitter,,canadian chinese chinese citizens glad intimidating investigation police promoting quebec rcmp rt stations threatening,14,crime,,479,5,opposing,opposing,1
22,2752940,8882,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677081691,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,5,opposing,,0
23,3258683,8882,retweet,81f34083069af053838aed59a8a414d2cd696ae97656892795f9afab8d9f4e64,RT @KariLake Life is no longer safe down at our border The cartels are firmly in control. Not just in Mexico but in Arizona as well. That's why my top issue is to make sure that we secure our Border. And that's why the corrupt political machine is trying so hard to stop me. https://t.co/sIzjuBzJ6V,,1678253114,Twitter,,arizona border border cartels control corrupt firmly hard issue life longer machine make mexico political rt safe secure stop top,20,crime,,1354,5,opposing,,0
24,4139112,8882,retweet,94367443d9ad5cfb51cbd52fb28e373a5c377ae8b410753968af57a1562e3079,"RT @Podolyak_M Putin (RF) is too predictable. Making a statement about tactical nuclear weapons in Belarus, he admits that he is afraid of losing & all he can do is scare with tactics... Second. He once again states his involvement in the crime. Violating the nuclear non-proliferation treaty...",,1679825371,Twitter,,admits afraid belarus crime involvement losing making nuclear nuclear predictable proliferation putin rf rt scare statement states tactical tactics treaty violating weapons,22,crime,,327,5,opposing,,0
25,4718425,8882,retweet,27996760980a14473b30b571366a88175d91e49e11842e3dea4e291cd40a72ce,RT @bongbongmarcos We reiterate our commitment to an effective and substantive Code of Conduct in the South China Sea and commend the emerging consensus among ASEAN member-states to address the situation in Myanmar. The 42nd ASEAN Summit Retreat Session emphasized our collective efforts to foster… https://t.co/HPgUGuscGO,,1684148567,Twitter,,42nd address asean asean china code collective commend commitment conduct consensus effective efforts emerging emphasized foster member myanmar reiterate retreat rt sea session situation south states substantive summit,28,crime,,53,5,supportive,,0
26,2549387,8882,retweet,389045348425334de1f641b7e3da69060aecda993011a2aecd571dd8172e1127,"RT @SenatorWong Today, we acknowledge the pain inflicted on the Stolen Generation and the strength of survivors. As we continue on our reconciliation journey, and mark the 6th anniversary of the @ulurustatement, the Albanese Government recommits to its full implementation. Voice, Treaty, Truth. https://t.co/p0NSuutoeI",,1685075763,Twitter,,6th acknowledge albanese anniversary continue full generation government implementation inflicted journey mark pain recommits reconciliation rt stolen strength survivors today treaty truth voice,23,crime,,89,5,supportive,,0
27,2385182,588951,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677032122,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,5,opposing,,0
28,3611339,588951,retweet,6d7139f10c3e17ee80364aa5e6cf3fbe889eeb0a3a5bd81003e93d24f2f4c991,"RT @GMastersonCPA China is a threat in many ways. . They own the Biden Crime Family . They own 384,000 acres of US farmland (Bill Gates only owns 269,000), some in proximity to military bases, yet China prohibits us from owning any land . They are building ""installations"" in our hemisphere with… https://t.co/BGinYKWTCw",,1687569322,Twitter,,000 000 269 384 acres bases biden bill building china china crime family farmland gates hemisphere installations land military owning owns prohibits proximity rt threat ways,26,crime,,1677,5,opposing,opposing,1
29,2839853,588951,retweet,377fc2e58e41efd6dfee18f45dc3db31e71fa799fa871324d3a70d8847ae347b,RT @AmiriKing Let’s talk about gun control. Mexico has some of the strictest gun laws on the planet. There’s is only ONE gun store in all of Mexico and it’s on a military base in Mexico City. It is Government owned and operated. Citizens are allowed to own one semi automatic handgun up to…,,1681752411,Twitter,,allowed automatic base citizens city control government gun gun gun handgun laws mexico mexico mexico military operated owned planet rt semi store strictest talk,24,crime,,733,5,neutral,neutral,1
30,3049879,2436,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677035504,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,5,opposing,,0
31,2851855,2436,retweet,fb5520e3a54da92c56f0f88213e22ff9d147fab340729d86c7bd00f2086673e0,"RT @VigilantFox .@TuckerCarlson Reveals How the Government INTRUDED On His Signal Account to Foil Interview ""I was working on it [an interview with Putin before the war], and they broke into my text messages. The NSA broke into my Signal account,"" disclosed @TuckerCarlson. ""I was intimidated.… https://t.co/8werBOnjfc",,1683392239,Twitter,,account account broke broke disclosed foil government interview interview intimidated intruded messages nsa putin reveals rt signal signal text war working,21,crime,,1950,5,opposing,opposing,1
32,1059196,5250,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677028903,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,5,opposing,,0
33,6077081,5250,retweet,727d333b0fc1da7dc90a969b9b2171df224f82576fd8a4facd96aca7ae182449,RT @MrAndyNgo A group of eight black female youths is accused of swarming & stabbing to death a Hong Kong immigrant in Toronto. The unnamed juvenile murder suspects have not been charged with any hate crimes. https://t.co/3tCM6KL3rF,,1673906163,Twitter,,accused black charged crimes death female group hate hong immigrant juvenile kong murder rt stabbing suspects swarming toronto unnamed youths,20,crime,,1029,5,opposing,,0
34,1347786,5250,retweet,811a3ced58b803fa5c111652accd75607ac19fbe2b642f290bd43e2794459a40,RT @RebeccaYChan Reason? Derailments are common place in America because of its Third World infrastructure. Global Freedom Thug is too busy building and maintaining military bases across the globe to bother with infrastructure for the masses. Wars are good for America’s 0.01%. https://t.co/CnMdErcafp,,1681213744,Twitter,,01 america america bases bother building busy common derailments freedom global globe good infrastructure infrastructure maintaining masses military place reason rt thug wars world,24,crime,,375,5,opposing,opposing,1
35,1525645,5250,retweet,913517b9b9ab9a590b5450e8782ee3184fd5534b6bedd3dd8f7c7d51dae0f489,"RT @DarrenJBeattie The Saudis know how to deal with this problem, just like the Chinese know how to deal with the element looting walgreens and cvs America has all of the disadvantages of a dictatorship with none of the advantages Even pyongyang is clean",,1682953140,Twitter,,advantages america chinese clean cvs deal deal dictatorship disadvantages element looting problem pyongyang rt saudis walgreens,16,crime,,89,5,opposing,opposing,1
36,5887041,21734,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677026139,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,6,opposing,,0
37,7039693,21734,retweet,6d7139f10c3e17ee80364aa5e6cf3fbe889eeb0a3a5bd81003e93d24f2f4c991,"RT @GMastersonCPA China is a threat in many ways. . They own the Biden Crime Family . They own 384,000 acres of US farmland (Bill Gates only owns 269,000), some in proximity to military bases, yet China prohibits us from owning any land . They are building ""installations"" in our hemisphere with… https://t.co/So7MnkA9sO https://t.co/BGinYKWTCw",,1687573949,Twitter,,000 000 269 384 acres bases biden bill building china china crime family farmland gates hemisphere installations land military owning owns prohibits proximity rt threat ways,26,crime,,1677,6,opposing,opposing,1
38,6278276,21734,retweet,b6e86c1d1ef7acca65a2e74c594f8815d6fa867ae4ad522454d4025667c89fe5,"RT @VigilantFox Dr. Mike Yeadon Issues Grave Warning Against the WHO’s Looming Health Dictatorship “The WHO ... are seeking to get lots of countries to sign up to an amended International Health Regulations and a new Treaty,” informed former Pfizer executive Dr. Mike Yeadon. “I have a few… https://t.co/GwwU7ahiWT https://t.co/4CgpUCHZje",,1685622240,Twitter,,amended countries dictatorship dr dr executive grave health health informed international issues looming lots mike mike pfizer regulations rt seeking sign treaty warning yeadon yeadon,25,crime,,50,6,opposing,,0
39,1369043,213407,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677016283,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,6,opposing,,0
40,2888482,213407,retweet,9767fa6d24cc8d014ad5028d659d93a3787283769050f2daea795e0f96bcd7ec,RT @RealAndyLeeShow This is you promoting one of the Chinese police stations currently under RCMP investigation for threatening and intimidating Chinese-Canadian citizens in Quebec. Glad to see you are all over it. 📸 from @Panopticonomy https://t.co/zCRjn5JrQs,,1678522051,Twitter,,canadian chinese chinese citizens glad intimidating investigation police promoting quebec rcmp rt stations threatening,14,crime,,479,6,opposing,opposing,1
41,1606660,213407,retweet,c7531fca61b5faf2036297b5dd76778d541a5fbce5fedfdebef498c7747565c4,"RT @Concern70732755 This is exactly what many Canadians believe as a result of the EA, alleged Chinese interference, influence and espionage, the litany of political malfeasance, the abject policy failures, the woke adaptation,the soft on crime mantra -the list goes on! https://t.co/gEtLgljf7i",,1679158024,Twitter,,abject adaptation alleged canadians chinese crime ea espionage failures influence interference list litany malfeasance mantra policy political result rt soft woke,21,crime,,280,6,opposing,,0
42,6767511,181319,retweet,e4f34b2bed6e10850d0570127be59cd33811b14d2884334bb97ce5476bc70ab5,"RT @mtaibbi This is outrageous. When clearly authoritarian behavior won’t even be reviewed by courts, what recourse do ordinary people have?",,1677011878,Twitter,,authoritarian behavior courts ordinary outrageous people recourse reviewed rt won,10,crime,,2494,5,opposing,,0
43,5893532,181319,retweet,7ea72e5f0d77246cf31ca54b3eb6f1f8207b94fdebeea68eb223b81b3f6bfcef,"RT @DonaldJTrumpJr Our corrupt elites aren't threatened by violent criminals on the streets because all of them have private security. They don't care if normal people are being terrorized. But they are threatened by Trump, which is why they're willing to turn us into a Banana Republic to stop him!",,1680218374,Twitter,,banana care corrupt criminals elites normal people private republic rt security stop streets terrorized threatened threatened trump turn violent,19,crime,,1433,5,opposing,,0
44,2482238,21888,retweet,81f34083069af053838aed59a8a414d2cd696ae97656892795f9afab8d9f4e64,RT @KariLake Life is no longer safe down at our border The cartels are firmly in control. Not just in Mexico but in Arizona as well. That's why my top issue is to make sure that we secure our Border. And that's why the corrupt political machine is trying so hard to stop me. https://t.co/sIzjuBzJ6V,,1678240617,Twitter,,arizona border border cartels control corrupt firmly hard issue life longer machine make mexico political rt safe secure stop top,20,crime,,1354,5,opposing,,0
45,2910327,18832,retweet,fb5520e3a54da92c56f0f88213e22ff9d147fab340729d86c7bd00f2086673e0,"RT @VigilantFox .@TuckerCarlson Reveals How the Government INTRUDED On His Signal Account to Foil Interview ""I was working on it [an interview with Putin before the war], and they broke into my text messages. The NSA broke into my Signal account,"" disclosed @TuckerCarlson. ""I was intimidated.… https://t.co/8werBOnjfc",,1683403399,Twitter,,account account broke broke disclosed foil government interview interview intimidated intruded messages nsa putin reveals rt signal signal text war working,21,crime,,1950,8,opposing,opposing,1
46,1762492,18832,retweet,6e442c41ce2f00d6b2220140077d5c6baca8f8611a4a3bd19c4d85db1a0e83e7,"RT @RebelNewsOnline The Canterbury Circulation Plan proposes to divide the city into five zones and apply restrictions on the use of private vehicles. Critics say it's undemocratic, authoritarian and has been likened to post war Berlin without the wall. Full Report: https://t.co/kdHi2GIN08 https://t.co/5tiHwtGjPZ",,1675490060,Twitter,,apply authoritarian berlin canterbury circulation city critics divide full likened plan post private proposes report restrictions rt undemocratic vehicles wall war zones,22,crime,,120,8,opposing,,0
47,3261050,40337,retweet,7ea72e5f0d77246cf31ca54b3eb6f1f8207b94fdebeea68eb223b81b3f6bfcef,"RT @DonaldJTrumpJr Our corrupt elites aren't threatened by violent criminals on the streets because all of them have private security. They don't care if normal people are being terrorized. But they are threatened by Trump, which is why they're willing to turn us into a Banana Republic to stop him!",,1680221373,Twitter,,banana care corrupt criminals elites normal people private republic rt security stop streets terrorized threatened threatened trump turn violent,19,crime,,1433,5,opposing,,0
48,4417924,40337,retweet,fb5520e3a54da92c56f0f88213e22ff9d147fab340729d86c7bd00f2086673e0,"RT @VigilantFox .@TuckerCarlson Reveals How the Government INTRUDED On His Signal Account to Foil Interview ""I was working on it [an interview with Putin before the war], and they broke into my text messages. The NSA broke into my Signal account,"" disclosed @TuckerCarlson. ""I was intimidated.… https://t.co/8werBOnjfc",,1683385539,Twitter,,account account broke broke disclosed foil government interview interview intimidated intruded messages nsa putin reveals rt signal signal text war working,21,crime,,1950,5,opposing,opposing,1
49,5288303,40337,retweet,02b0d94306cc35cea7c39e611872c7a362722f456b7513c116bfd69a105c7dd0,RT @rawsalerts Currently swarm of people and media chase out George Santos as NYPD try to stop press going into the city streets https://t.co/Cqr2QpS9Nt,,1680624433,Twitter,,chase city george media nypd people press rt santos stop streets swarm,12,crime,,251,5,neutral,,0
50,4106674,48241,retweet,81f34083069af053838aed59a8a414d2cd696ae97656892795f9afab8d9f4e64,RT @KariLake Life is no longer safe down at our border The cartels are firmly in control. Not just in Mexico but in Arizona as well. That's why my top issue is to make sure that we secure our Border. And that's why the corrupt political machine is trying so hard to stop me. https://t.co/sIzjuBzJ6V,,1678287002,Twitter,,arizona border border cartels control corrupt firmly hard issue life longer machine make mexico political rt safe secure stop top,20,crime,,1354,6,opposing,,0
51,5867751,44917,retweet,913517b9b9ab9a590b5450e8782ee3184fd5534b6bedd3dd8f7c7d51dae0f489,"RT @DarrenJBeattie The Saudis know how to deal with this problem, just like the Chinese know how to deal with the element looting walgreens and cvs America has all of the disadvantages of a dictatorship with none of the advantages Even pyongyang is clean",,1682965547,Twitter,,advantages america chinese clean cvs deal deal dictatorship disadvantages element looting problem pyongyang rt saudis walgreens,16,crime,,89,5,opposing,opposing,1
52,3890184,144371,retweet,fb5520e3a54da92c56f0f88213e22ff9d147fab340729d86c7bd00f2086673e0,"RT @VigilantFox .@TuckerCarlson Reveals How the Government INTRUDED On His Signal Account to Foil Interview ""I was working on it [an interview with Putin before the war], and they broke into my text messages. The NSA broke into my Signal account,"" disclosed @TuckerCarlson. ""I was intimidated.… https://t.co/8werBOnjfc",,1683385470,Twitter,,account account broke broke disclosed foil government interview interview intimidated intruded messages nsa putin reveals rt signal signal text war working,21,crime,,1950,6,opposing,opposing,1
53,6821230,19351,retweet,727d333b0fc1da7dc90a969b9b2171df224f82576fd8a4facd96aca7ae182449,RT @MrAndyNgo A group of eight black female youths is accused of swarming & stabbing to death a Hong Kong immigrant in Toronto. The unnamed juvenile murder suspects have not been charged with any hate crimes. https://t.co/3tCM6KL3rF,,1673805088,Twitter,,accused black charged crimes death female group hate hong immigrant juvenile kong murder rt stabbing suspects swarming toronto unnamed youths,20,crime,,1029,6,opposing,,0
54,2778628,19351,retweet,b6e86c1d1ef7acca65a2e74c594f8815d6fa867ae4ad522454d4025667c89fe5,"RT @VigilantFox Dr. Mike Yeadon Issues Grave Warning Against the WHO’s Looming Health Dictatorship “The WHO ... are seeking to get lots of countries to sign up to an amended International Health Regulations and a new Treaty,” informed former Pfizer executive Dr. Mike Yeadon. “I have a few… https://t.co/GwwU7ahiWT https://t.co/4CgpUCHZje",,1685564799,Twitter,,amended countries dictatorship dr dr executive grave health health informed international issues looming lots mike mike pfizer regulations rt seeking sign treaty warning yeadon yeadon,25,crime,,50,6,opposing,,0
55,5529369,134666,retweet,ad77b519a1b5347398a58b326a2267b7d57dfe8843d16caae9ef69944f06d96c,"RT @2bz4thot Ladies & Gentlemen, California has fallen... A Mob of over 100 looters swarmed and ransacked a Compton gas station The Los Angeles County Sheriff's Department said they were ""outnumbered"" by the street mob.. https://t.co/pr1xm7XWyK",,1681782148,Twitter,,angeles california compton county department fallen gas gentlemen ladies looters los mob mob outnumbered ransacked rt sheriff station street swarmed,20,crime,,174,5,opposing,,0
56,1990691,17609,retweet,81f34083069af053838aed59a8a414d2cd696ae97656892795f9afab8d9f4e64,RT @KariLake Life is no longer safe down at our border The cartels are firmly in control. Not just in Mexico but in Arizona as well. That's why my top issue is to make sure that we secure our Border. And that's why the corrupt political machine is trying so hard to stop me. https://t.co/sIzjuBzJ6V,,1678240960,Twitter,,arizona border border cartels control corrupt firmly hard issue life longer machine make mexico political rt safe secure stop top,20,crime,,1354,5,opposing,,0
57,1804732,17609,retweet,6d7139f10c3e17ee80364aa5e6cf3fbe889eeb0a3a5bd81003e93d24f2f4c991,"RT @GMastersonCPA China is a threat in many ways. . They own the Biden Crime Family . They own 384,000 acres of US farmland (Bill Gates only owns 269,000), some in proximity to military bases, yet China prohibits us from owning any land . They are building ""installations"" in our hemisphere with… https://t.co/BGinYKWTCw",,1687442057,Twitter,,000 000 269 384 acres bases biden bill building china china crime family farmland gates hemisphere installations land military owning owns prohibits proximity rt threat ways,26,crime,,1677,5,opposing,opposing,1
58,538806,153155,retweet,fb5520e3a54da92c56f0f88213e22ff9d147fab340729d86c7bd00f2086673e0,"RT @VigilantFox .@TuckerCarlson Reveals How the Government INTRUDED On His Signal Account to Foil Interview ""I was working on it [an interview with Putin before the war], and they broke into my text messages. The NSA broke into my Signal account,"" disclosed @TuckerCarlson. ""I was intimidated.… https://t.co/8werBOnjfc",,1683386093,Twitter,,account account broke broke disclosed foil government interview interview intimidated intruded messages nsa putin reveals rt signal signal text war working,21,crime,,1950,5,opposing,opposing,1
59,7040704,83769,retweet,7ea72e5f0d77246cf31ca54b3eb6f1f8207b94fdebeea68eb223b81b3f6bfcef,"RT @DonaldJTrumpJr Our corrupt elites aren't threatened by violent criminals on the streets because all of them have private security. They don't care if normal people are being terrorized. But they are threatened by Trump, which is why they're willing to turn us into a Banana Republic to stop him!",,1680218120,Twitter,,banana care corrupt criminals elites normal people private republic rt security stop streets terrorized threatened threatened trump turn violent,19,crime,,1433,5,opposing,,0
